Record_ID	species	tax_class	superorder	tax_order	family	genus	timestamp
211	Anas_zonorhyncha	Aves	Galloanserae	Anseriformes	Anatidae	Anas	2023-09-19 12:46:00
212	Anser_cygnoides	Aves	Galloanserae	Anseriformes	Anatidae	Anser	2023-09-19 12:46:00
213	Anser_brachyrhynchus	Aves	Galloanserae	Anseriformes	Anatidae	Anser	2023-09-19 12:46:00
214	Oxyura_jamaicensis	Aves	Galloanserae	Anseriformes	Anatidae	Oxyura	2023-09-19 12:46:00
215	Numida_meleagris	Aves	Galloanserae	Galliformes	Numididae	Numida	2023-09-19 12:46:00
216	Callipepla_squamata	Aves	Galloanserae	Galliformes	Odontophoridae	Callipepla	2023-09-19 12:46:00
217	Colinus_virginianus	Aves	Galloanserae	Galliformes	Odontophoridae	Colinus	2023-09-19 12:46:00
218	Bambusicola_thoracicus	Aves	Galloanserae	Galliformes	Phasianidae	Bambusicola	2023-09-19 12:46:00
219	Chrysolophus_pictus	Aves	Galloanserae	Galliformes	Phasianidae	Chrysolophus	2023-09-19 12:46:00
220	Coturnix_japonica	Aves	Galloanserae	Galliformes	Phasianidae	Coturnix	2023-09-19 12:46:00
221	Gallus_gallus	Aves	Galloanserae	Galliformes	Phasianidae	Gallus	2023-09-19 12:46:00
222	Lyrurus_tetrix	Aves	Galloanserae	Galliformes	Phasianidae	Lyrurus	2023-09-19 12:46:00
223	Meleagris_gallopavo	Aves	Galloanserae	Galliformes	Phasianidae	Meleagris	2023-09-19 12:46:00
224	Phasianus_colchicus	Aves	Galloanserae	Galliformes	Phasianidae	Phasianus	2023-09-19 12:46:00
225	Tympanuchus_cupido	Aves	Galloanserae	Galliformes	Phasianidae	Tympanuchus	2023-09-19 12:46:00
226	Nannopterum_brasilianus	Aves	Neognathae	Pelecaniformes	Phalacrocoracidae	Nannopterum	2023-09-19 12:46:00
227	Apteryx_australis_mantelli	Aves	Palaeognathae	Apterygiformes	Apterygidae	Apteryx	2023-09-19 12:46:00
228	Apteryx_rowi	Aves	Palaeognathae	Apterygiformes	Apterygidae	Apteryx	2023-09-19 12:46:00
229	Apteryx_haastii	Aves	Palaeognathae	Apterygiformes	Apterygidae	Apteryx	2023-09-19 12:46:00
230	Casuarius_casuarius	Aves	Palaeognathae	Casuariiformes	Casuariidae	Casuarius	2023-09-19 12:46:00
231	Dromaius_novaehollandiae	Aves	Palaeognathae	Casuariiformes	Dromaiidae	Dromaius	2023-09-19 12:46:00
232	Anomalopteryx_didiformis	Aves	Palaeognathae	Dinornithiformes	Emeidae	Anomalopteryx	2023-09-19 12:46:00
233	Rhea_americana	Aves	Palaeognathae	Rheiformes	Rheidae	Rhea	2023-09-19 12:46:00
234	Pterocnemia_pennata	Aves	Palaeognathae	Rheiformes	Rheidae	Rhea	2023-09-19 12:46:00
235	Struthio_camelus	Aves	Palaeognathae	Struthioniformes	Struthionidae	Struthio	2023-09-19 12:46:00
236	Nothoprocta_perdicaria	Aves	Palaeognathae	Tinamiformes	Tinamidae	Nothoprocta	2023-09-19 12:46:00
237	Tinamus_guttatus	Aves	Palaeognathae	Tinamiformes	Tinamidae	Tinamus	2023-09-19 12:46:00
238	Aquila_chrysaetos_canadensis	Aves	Unclassified	Accipitriformes	Accipitridae	Aquila	2023-09-19 12:46:00
239	Haliaeetus_albicilla	Aves	Unclassified	Accipitriformes	Accipitridae	Haliaeetus	2023-09-19 12:46:00
240	Haliaeetus_leucocephalus	Aves	Unclassified	Accipitriformes	Accipitridae	Haliaeetus	2023-09-19 12:46:00
241	Nisaetus_nipalensis	Aves	Unclassified	Accipitriformes	Accipitridae	Nisaetus	2023-09-19 12:46:00
242	Cathartes_aura	Aves	Unclassified	Accipitriformes	Cathartidae	Cathartes	2023-09-19 12:46:00
243	Chaetura_pelagica	Aves	Unclassified	Apodiformes	Apodidae	Chaetura	2023-09-19 12:46:00
244	Calypte_anna	Aves	Unclassified	Apodiformes	Trochilidae	Calypte	2023-09-19 12:46:00
245	Buceros_rhinoceros	Aves	Unclassified	Bucerotiformes	Bucerotidae	Buceros	2023-09-19 12:46:00
246	Antrostomus_carolinensis	Aves	Unclassified	Caprimulgiformes	Caprimulgidae	Antrostomus	2023-09-19 12:46:00
247	Cariama_cristata	Aves	Unclassified	Cariamiformes	Cariamidae	Cariama	2023-09-19 12:46:00
248	Uria_lomvia	Aves	Unclassified	Charadriiformes	Alcidae	Uria	2023-09-19 12:46:00
249	Charadrius_vociferus	Aves	Unclassified	Charadriiformes	Charadriidae	Charadrius	2023-09-19 12:46:00
250	Himantopus_himantopus	Aves	Unclassified	Charadriiformes	Recurvirostridae	Himantopus	2023-09-19 12:46:00
251	Recurvirostra_avosetta	Aves	Unclassified	Charadriiformes	Recurvirostridae	Recurvirostra	2023-09-19 12:46:00
252	Calidris_pugnax	Aves	Unclassified	Charadriiformes	Scolopacidae	Calidris	2023-09-19 12:46:00
253	Eurynorhynchus_pygmeus	Aves	Unclassified	Charadriiformes	Scolopacidae	Calidris	2023-09-19 12:46:00
254	Limosa_lapponica_baueri	Aves	Unclassified	Charadriiformes	Scolopacidae	Limosa	2023-09-19 12:46:00
255	Ciconia_boyciana	Aves	Unclassified	Ciconiiformes	Ciconiidae	Ciconia	2023-09-19 12:46:00
256	Pterocles_gutturalis	Aves	Unclassified	Ciconiiformes	Pteroclidae	Pterocles	2023-09-19 12:46:00
257	Colius_striatus	Aves	Unclassified	Coliiformes	Coliidae	Colius	2023-09-19 12:46:00
258	Columba_livia	Aves	Unclassified	Columbiformes	Columbidae	Columba	2023-09-19 12:46:00
259	Patagioenas_fasciata	Aves	Unclassified	Columbiformes	Columbidae	Patagioenas	2023-09-19 12:46:00
260	Leptosomus_discolor	Aves	Unclassified	Coraciiformes	Leptosomidae	Leptosomus	2023-09-19 12:46:00
261	Merops_nubicus	Aves	Unclassified	Coraciiformes	Meropidae	Merops	2023-09-19 12:46:00
262	Cuculus_canorus	Aves	Unclassified	Cuculiformes	Cuculidae	Cuculus	2023-09-19 12:46:00
263	Falco_peregrinus	Aves	Unclassified	Falconiformes	Falconidae	Falco	2023-09-19 12:46:00
264	Falco_cherrug	Aves	Unclassified	Falconiformes	Falconidae	Falco	2023-09-19 12:46:00
265	Gavia_stellata	Aves	Unclassified	Gaviiformes	Gaviidae	Gavia	2023-09-19 12:46:00
266	Eurypyga_helias	Aves	Unclassified	Gruiformes	Eurypygidae	Eurypyga	2023-09-19 12:46:00
267	Grus_vipio	Aves	Unclassified	Gruiformes	Gruidae	Antigone	2023-09-19 12:46:00
268	Balearica_regulorum	Aves	Unclassified	Gruiformes	Gruidae	Balearica	2023-09-19 12:46:00
269	Grus_japonensis	Aves	Unclassified	Gruiformes	Gruidae	Grus	2023-09-19 12:46:00
270	Grus_monacha	Aves	Unclassified	Gruiformes	Gruidae	Grus	2023-09-19 12:46:00
271	Mesitornis_unicolor	Aves	Unclassified	Gruiformes	Mesitornithidae	Mesitornis	2023-09-19 12:46:00
272	Ardeotis_arabs	Aves	Unclassified	Gruiformes	Otididae	Ardeotis	2023-09-19 12:46:00
273	Chlamydotis_undulata	Aves	Unclassified	Gruiformes	Otididae	Chlamydotis	2023-09-19 12:46:00
274	Chlamydotis_macqueenii	Aves	Unclassified	Gruiformes	Otididae	Chlamydotis	2023-09-19 12:46:00
275	Gallirallus_okinawae	Aves	Unclassified	Gruiformes	Rallidae	Hypotaenidia	2023-09-19 12:46:00
276	Tauraco_erythrolophus	Aves	Unclassified	Musophagiformes	Musophagidae	Tauraco	2023-09-19 12:46:00
277	Opisthocomus_hoazin	Aves	Unclassified	Opisthocomiformes	Opisthocomidae	Opisthocomus	2023-09-19 12:46:00
278	Acanthisitta_chloris	Aves	Unclassified	Passeriformes	Acanthisittidae	Acanthisitta	2023-09-19 12:46:00
279	Alauda_arvensis	Aves	Unclassified	Passeriformes	Alaudidae	Alauda	2023-09-19 12:46:00
280	Corvus_brachyrhynchos	Aves	Unclassified	Passeriformes	Corvidae	Corvus	2023-09-19 12:46:00
281	Corvus_cornix_cornix	Aves	Unclassified	Passeriformes	Corvidae	Corvus	2023-09-19 12:46:00
282	Corvus_hawaiiensis	Aves	Unclassified	Passeriformes	Corvidae	Corvus	2023-09-19 12:46:00
283	Lonchura_striata_domestica	Aves	Unclassified	Passeriformes	Estrildidae	Lonchura	2023-09-19 12:46:00
284	Taeniopygia_guttata	Aves	Unclassified	Passeriformes	Estrildidae	Taeniopygia	2023-09-19 12:46:00
285	Hemignathus_virens	Aves	Unclassified	Passeriformes	Fringillidae	Chlorodrepanis	2023-09-19 12:46:00
286	Serinus_canaria	Aves	Unclassified	Passeriformes	Fringillidae	Serinus	2023-09-19 12:46:00
287	Hirundo_rustica	Aves	Unclassified	Passeriformes	Hirundinidae	Hirundo	2023-09-19 12:46:00
288	Tachycineta_bicolor	Aves	Unclassified	Passeriformes	Hirundinidae	Tachycineta	2023-09-19 12:46:00
289	Molothrus_ater	Aves	Unclassified	Passeriformes	Icteridae	Molothrus	2023-09-19 12:46:00
290	Ficedula_albicollis	Aves	Unclassified	Passeriformes	Muscicapidae	Ficedula	2023-09-19 12:46:00
291	Saxicola_maurus	Aves	Unclassified	Passeriformes	Muscicapidae	Saxicola	2023-09-19 12:46:00
292	Cicinnurus_regius	Aves	Unclassified	Passeriformes	Paradisaeidae	Cicinnurus	2023-09-19 12:46:00
293	Diphyllodes_magnificus	Aves	Unclassified	Passeriformes	Paradisaeidae	Diphyllodes	2023-09-19 12:46:00
294	Paradisaea_rubra	Aves	Unclassified	Passeriformes	Paradisaeidae	Paradisaea	2023-09-19 12:46:00
295	Paradisaea_raggiana	Aves	Unclassified	Passeriformes	Paradisaeidae	Paradisaea	2023-09-19 12:46:00
296	Parotia_lawesii	Aves	Unclassified	Passeriformes	Paradisaeidae	Parotia	2023-09-19 12:46:00
297	Parus_major	Aves	Unclassified	Passeriformes	Paridae	Parus	2023-09-19 12:46:00
298	Pseudopodoces_humilis	Aves	Unclassified	Passeriformes	Paridae	Pseudopodoces	2023-09-19 12:46:00
299	Setophaga_coronata	Aves	Unclassified	Passeriformes	Parulidae	Setophaga	2023-09-19 12:46:00
300	Junco_hyemalis	Aves	Unclassified	Passeriformes	Passerellidae	Junco	2023-09-19 12:46:00
301	Zonotrichia_albicollis	Aves	Unclassified	Passeriformes	Passerellidae	Zonotrichia	2023-09-19 12:46:00
302	Erythrura_gouldiae	Aves	Unclassified	Passeriformes	Passeridae	Chloebia	2023-09-19 12:46:00
303	Passer_domesticus	Aves	Unclassified	Passeriformes	Passeridae	Passer	2023-09-19 12:46:00
304	Eopsaltria_australis	Aves	Unclassified	Passeriformes	Petroicidae	Eopsaltria	2023-09-19 12:46:00
305	Phylloscopus_plumbeitarsus	Aves	Unclassified	Passeriformes	Phylloscopidae	Phylloscopus	2023-09-19 12:46:00
306	Phylloscopus_trochiloides_viridanus	Aves	Unclassified	Passeriformes	Phylloscopidae	Phylloscopus	2023-09-19 12:46:00
307	Corapipo_altera	Aves	Unclassified	Passeriformes	Pipridae	Corapipo	2023-09-19 12:46:00
308	Lepidothrix_coronata	Aves	Unclassified	Passeriformes	Pipridae	Lepidothrix	2023-09-19 12:46:00
309	Manacus_vitellinus	Aves	Unclassified	Passeriformes	Pipridae	Manacus	2023-09-19 12:46:00
310	Pipra_filicauda	Aves	Unclassified	Passeriformes	Pipridae	Pipra	2023-09-19 12:46:00
311	Acridotheres_javanicus	Aves	Unclassified	Passeriformes	Sturnidae	Acridotheres	2023-09-19 12:46:00
312	Sturnus_vulgaris	Aves	Unclassified	Passeriformes	Sturnidae	Sturnus	2023-09-19 12:46:00
313	Geospiza_fortis	Aves	Unclassified	Passeriformes	Thraupidae	Geospiza	2023-09-19 12:46:00
314	Sporophila_hypoxantha	Aves	Unclassified	Passeriformes	Thraupidae	Sporophila	2023-09-19 12:46:00
315	Empidonax_traillii	Aves	Unclassified	Passeriformes	Tyrannidae	Empidonax	2023-09-19 12:46:00
316	Zosterops_lateralis	Aves	Unclassified	Passeriformes	Zosteropidae	Zosterops	2023-09-19 12:46:00
317	Egretta_garzetta	Aves	Unclassified	Pelecaniformes	Ardeidae	Egretta	2023-09-19 12:46:00
318	Pelecanus_crispus	Aves	Unclassified	Pelecaniformes	Pelecanidae	Pelecanus	2023-09-19 12:46:00
319	Phaethon_lepturus	Aves	Unclassified	Pelecaniformes	Phaethontidae	Phaethon	2023-09-19 12:46:00
320	Phalacrocorax_carbo	Aves	Unclassified	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	2023-09-19 12:46:00
321	Urile_pelagicus	Aves	Unclassified	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	2023-09-19 12:46:00
322	Phalacrocorax_harrisi	Aves	Unclassified	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	2023-09-19 12:46:00
323	Nannopterum_harrisi	Aves	Unclassified	Pelecaniformes	Phalacrocoracidae	Phalacrocorax	2023-09-19 12:46:00
324	Nipponia_nippon	Aves	Unclassified	Pelecaniformes	Threskiornithidae	Nipponia	2023-09-19 12:46:00
325	Phoenicopterus_ruber	Aves	Unclassified	Phoenicopteriformes	Phoenicopteridae	Phoenicopterus	2023-09-19 12:46:00
326	Picoides_pubescens	Aves	Unclassified	Piciformes	Picidae	Dryobates	2023-09-19 12:46:00
327	Podiceps_cristatus	Aves	Unclassified	Podicipediformes	Podicipedidae	Podiceps	2023-09-19 12:46:00
328	Fulmarus_glacialis	Aves	Unclassified	Procellariiformes	Procellariidae	Fulmarus	2023-09-19 12:46:00
329	Agapornis_roseicollis	Aves	Unclassified	Psittaciformes	Psittacidae	Agapornis	2023-09-19 12:46:00
330	Amazona_aestiva	Aves	Unclassified	Psittaciformes	Psittacidae	Amazona	2023-09-19 12:46:00
331	Amazona_vittata	Aves	Unclassified	Psittaciformes	Psittacidae	Amazona	2023-09-19 12:46:00
332	Ara_macao	Aves	Unclassified	Psittaciformes	Psittacidae	Ara	2023-09-19 12:46:00
333	Eupsittula_pertinax	Aves	Unclassified	Psittaciformes	Psittacidae	Eupsittula	2023-09-19 12:46:00
334	Guaruba_guarouba	Aves	Unclassified	Psittaciformes	Psittacidae	Guaruba	2023-09-19 12:46:00
335	Nestor_notabilis	Aves	Unclassified	Psittaciformes	Psittacidae	Nestor	2023-09-19 12:46:00
336	Pionus_senilis	Aves	Unclassified	Psittaciformes	Psittacidae	Pionus	2023-09-19 12:46:00
337	Psittacula_krameri	Aves	Unclassified	Psittaciformes	Psittacidae	Psittacula	2023-09-19 12:46:00
338	Strigops_habroptilus	Aves	Unclassified	Psittaciformes	Psittacidae	Strigops	2023-09-19 12:46:00
339	Melopsittacus_undulatus	Aves	Unclassified	Psittaciformes	Psittaculidae	Melopsittacus	2023-09-19 12:46:00
340	Aptenodytes_forsteri	Aves	Unclassified	Sphenisciformes	Spheniscidae	Aptenodytes	2023-09-19 12:46:00
341	Pygoscelis_adeliae	Aves	Unclassified	Sphenisciformes	Spheniscidae	Pygoscelis	2023-09-19 12:46:00
342	Pygoscelis_papua	Aves	Unclassified	Sphenisciformes	Spheniscidae	Pygoscelis	2023-09-19 12:46:00
343	Pygoscelis_antarcticus	Aves	Unclassified	Sphenisciformes	Spheniscidae	Pygoscelis	2023-09-19 12:46:00
344	Spheniscus_mendiculus	Aves	Unclassified	Sphenisciformes	Spheniscidae	Spheniscus	2023-09-19 12:46:00
345	Spheniscus_magellanicus	Aves	Unclassified	Sphenisciformes	Spheniscidae	Spheniscus	2023-09-19 12:46:00
346	Spheniscus_humboldti	Aves	Unclassified	Sphenisciformes	Spheniscidae	Spheniscus	2023-09-19 12:46:00
347	Athene_cunicularia	Aves	Unclassified	Strigiformes	Strigidae	Athene	2023-09-19 12:46:00
348	Bubo_blakistoni	Aves	Unclassified	Strigiformes	Strigidae	Bubo	2023-09-19 12:46:00
349	Strix_occidentalis_caurina	Aves	Unclassified	Strigiformes	Strigidae	Strix	2023-09-19 12:46:00
350	Tyto_alba	Aves	Unclassified	Strigiformes	Tytonidae	Tyto	2023-09-19 12:46:00
351	Apaloderma_vittatum	Aves	Unclassified	Trogoniformes	Trogonidae	Apaloderma	2023-09-19 12:46:00
352	Leucoraja_erinacea	Chondrichthyes	Batoidea	Rajiformes	Rajidae	Leucoraja	2023-09-19 12:46:00
353	Scyliorhinus_torazame	Chondrichthyes	Galeoidea	Carcharhiniformes	Scyliorhinidae	Scyliorhinus	2023-09-19 12:46:00
354	Chiloscyllium_punctatum	Chondrichthyes	Galeoidea	Orectolobiformes	Hemiscylliidae	Chiloscyllium	2023-09-19 12:46:00
355	Chiloscyllium_plagiosum	Chondrichthyes	Galeoidea	Orectolobiformes	Hemiscylliidae	Chiloscyllium	2023-09-19 12:46:00
356	Rhincodon_typus	Chondrichthyes	Galeoidea	Orectolobiformes	Rhincodontidae	Rhincodon	2023-09-19 12:46:00
357	Callorhinchus_milii	Chondrichthyes	Unclassified	Chimaeriformes	Callorhinchidae	Callorhinchus	2023-09-19 12:46:00
358	Latimeria_chalumnae	Coelacanthiformes	Coelacanthiformes	Coelacanthiformes	Coelacanthidae	Latimeria	2023-09-19 12:46:00
359	Heterohyrax_brucei	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Heterohyrax	2023-09-19 12:46:00
360	Procavia_capensis	Mammalia	Afrotheria	Hyracoidea	Procaviidae	Procavia	2023-09-19 12:46:00
361	Elephantulus_edwardii	Mammalia	Afrotheria	Macroscelidea	Macroscelididae	Elephantulus	2023-09-19 12:46:00
362	Elephas_maximus	Mammalia	Afrotheria	Proboscidea	Elephantidae	Elephas	2023-09-19 12:46:00
363	Loxodonta_africana	Mammalia	Afrotheria	Proboscidea	Elephantidae	Loxodonta	2023-09-19 12:46:00
364	Dugong_dugon	Mammalia	Afrotheria	Sirenia	Dugongidae	Dugong	2023-09-19 12:46:00
365	Hydrodamalis_gigas	Mammalia	Afrotheria	Sirenia	Dugongidae	Hydrodamalis	2023-09-19 12:46:00
366	Trichechus_manatus	Mammalia	Afrotheria	Sirenia	Trichechidae	Trichechus	2023-09-19 12:46:00
367	Orycteropus_afer	Mammalia	Afrotheria	Tubulidentata	Orycteropodidae	Orycteropus	2023-09-19 12:46:00
368	Chrysochloris_asiatica	Mammalia	Afrotheria	Unclassified	Chrysochloridae	Chrysochloris	2023-09-19 12:46:00
369	Echinops_telfairi	Mammalia	Afrotheria	Unclassified	Tenrecidae	Echinops	2023-09-19 12:46:00
370	Microgale_talazaci	Mammalia	Afrotheria	Unclassified	Tenrecidae	Nesogale	2023-09-19 12:46:00
371	Galeopterus_variegatus	Mammalia	Euarchontoglires	Dermoptera	Cynocephalidae	Galeopterus	2023-09-19 12:46:00
372	Lepus_timidus	Mammalia	Euarchontoglires	Lagomorpha	Leporidae	Lepus	2023-09-19 12:46:00
373	Lepus_americanus	Mammalia	Euarchontoglires	Lagomorpha	Leporidae	Lepus	2023-09-19 12:46:00
374	Oryctolagus_cuniculus	Mammalia	Euarchontoglires	Lagomorpha	Leporidae	Oryctolagus	2023-09-19 12:46:00
375	Sylvilagus_bachmani	Mammalia	Euarchontoglires	Lagomorpha	Leporidae	Sylvilagus	2023-09-19 12:46:00
376	Ochotona_princeps	Mammalia	Euarchontoglires	Lagomorpha	Ochotonidae	Ochotona	2023-09-19 12:46:00
377	Aotus_nancymaae	Mammalia	Euarchontoglires	Primates	Aotidae	Aotus	2023-09-19 12:46:00
378	Alouatta_palliata	Mammalia	Euarchontoglires	Primates	Atelidae	Alouatta	2023-09-19 12:46:00
379	Ateles_hybridus	Mammalia	Euarchontoglires	Primates	Atelidae	Ateles	2023-09-19 12:46:00
380	Ateles_geoffroyi	Mammalia	Euarchontoglires	Primates	Atelidae	Ateles	2023-09-19 12:46:00
381	Callithrix_jacchus	Mammalia	Euarchontoglires	Primates	Cebidae	Callithrix	2023-09-19 12:46:00
382	Cebus_capucinus	Mammalia	Euarchontoglires	Primates	Cebidae	Cebus	2023-09-19 12:46:00
383	Cebus_albifrons	Mammalia	Euarchontoglires	Primates	Cebidae	Cebus	2023-09-19 12:46:00
384	Cebus_capucinus_imitator	Mammalia	Euarchontoglires	Primates	Cebidae	Cebus	2023-09-19 12:46:00
385	Saguinus_imperator	Mammalia	Euarchontoglires	Primates	Cebidae	Saguinus	2023-09-19 12:46:00
386	Saimiri_boliviensis	Mammalia	Euarchontoglires	Primates	Cebidae	Saimiri	2023-09-19 12:46:00
387	Sapajus_apella	Mammalia	Euarchontoglires	Primates	Cebidae	Sapajus	2023-09-19 12:46:00
388	Cercocebus_atys	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Cercocebus	2023-09-19 12:46:00
389	Cercopithecus_neglectus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Cercopithecus	2023-09-19 12:46:00
390	Cercopithecus_albogularis	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Cercopithecus	2023-09-19 12:46:00
391	Cercopithecus_mona	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Cercopithecus	2023-09-19 12:46:00
392	Chlorocebus_sabaeus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Chlorocebus	2023-09-19 12:46:00
393	Chlorocebus_aethiops	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Chlorocebus	2023-09-19 12:46:00
394	Colobus_angolensis_palliatus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Colobus	2023-09-19 12:46:00
395	Colobus_guereza	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Colobus	2023-09-19 12:46:00
396	Erythrocebus_patas	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Erythrocebus	2023-09-19 12:46:00
397	Macaca_fascicularis	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Macaca	2023-09-19 12:46:00
398	Macaca_mulatta	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Macaca	2023-09-19 12:46:00
399	Macaca_nemestrina	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Macaca	2023-09-19 12:46:00
400	Macaca_fuscata	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Macaca	2023-09-19 12:46:00
401	Mandrillus_leucophaeus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Mandrillus	2023-09-19 12:46:00
402	Mandrillus_sphinx	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Mandrillus	2023-09-19 12:46:00
403	Nasalis_larvatus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Nasalis	2023-09-19 12:46:00
404	Papio_anubis	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Papio	2023-09-19 12:46:00
405	Pygathrix_nemaeus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Pygathrix	2023-09-19 12:46:00
406	Rhinopithecus_roxellana	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Rhinopithecus	2023-09-19 12:46:00
407	Rhinopithecus_bieti	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Rhinopithecus	2023-09-19 12:46:00
408	Semnopithecus_entellus	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Semnopithecus	2023-09-19 12:46:00
409	Theropithecus_gelada	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Theropithecus	2023-09-19 12:46:00
410	Trachypithecus_francoisi	Mammalia	Euarchontoglires	Primates	Cercopithecidae	Trachypithecus	2023-09-19 12:46:00
411	Cheirogaleus_medius	Mammalia	Euarchontoglires	Primates	Cheirogaleidae	Cheirogaleus	2023-09-19 12:46:00
412	Microcebus_murinus	Mammalia	Euarchontoglires	Primates	Cheirogaleidae	Microcebus	2023-09-19 12:46:00
413	Microcebus_griseorufus	Mammalia	Euarchontoglires	Primates	Cheirogaleidae	Microcebus	2023-09-19 12:46:00
414	Microcebus_mittermeieri	Mammalia	Euarchontoglires	Primates	Cheirogaleidae	Microcebus	2023-09-19 12:46:00
415	Microcebus_ravelobensis	Mammalia	Euarchontoglires	Primates	Cheirogaleidae	Microcebus	2023-09-19 12:46:00
416	Microcebus_tavaratra	Mammalia	Euarchontoglires	Primates	Cheirogaleidae	Microcebus	2023-09-19 12:46:00
417	Mirza_coquereli	Mammalia	Euarchontoglires	Primates	Cheirogaleidae	Mirza	2023-09-19 12:46:00
418	Mirza_zaza	Mammalia	Euarchontoglires	Primates	Cheirogaleidae	Mirza	2023-09-19 12:46:00
419	Daubentonia_madagascariensis	Mammalia	Euarchontoglires	Primates	Daubentoniidae	Daubentonia	2023-09-19 12:46:00
420	Galago_moholi	Mammalia	Euarchontoglires	Primates	Galagidae	Galago	2023-09-19 12:46:00
421	Otolemur_garnettii	Mammalia	Euarchontoglires	Primates	Galagidae	Otolemur	2023-09-19 12:46:00
422	Gorilla_gorilla	Mammalia	Euarchontoglires	Primates	Hominidae	Gorilla	2023-09-19 12:46:00
423	Homo_sapiens	Mammalia	Euarchontoglires	Primates	Hominidae	Homo	2023-09-19 12:46:00
424	Pan_troglodytes	Mammalia	Euarchontoglires	Primates	Hominidae	Pan	2023-09-19 12:46:00
425	Pongo_abelii	Mammalia	Euarchontoglires	Primates	Hominidae	Pongo	2023-09-19 12:46:00
426	Hoolock_leuconedys	Mammalia	Euarchontoglires	Primates	Hylobatidae	Hoolock	2023-09-19 12:46:00
427	Hylobates_pileatus	Mammalia	Euarchontoglires	Primates	Hylobatidae	Hylobates	2023-09-19 12:46:00
428	Hylobates_moloch	Mammalia	Euarchontoglires	Primates	Hylobatidae	Hylobates	2023-09-19 12:46:00
429	Nomascus_leucogenys	Mammalia	Euarchontoglires	Primates	Hylobatidae	Nomascus	2023-09-19 12:46:00
430	Symphalangus_syndactylus	Mammalia	Euarchontoglires	Primates	Hylobatidae	Symphalangus	2023-09-19 12:46:00
431	Indri_indri	Mammalia	Euarchontoglires	Primates	Indriidae	Indri	2023-09-19 12:46:00
432	Propithecus_coquereli	Mammalia	Euarchontoglires	Primates	Indriidae	Propithecus	2023-09-19 12:46:00
